DOCUMENT ID	TYPE	START POSITION	END POSITION	MATCHED TERM	PREFERRED FORM	ENTITY ID	ZONE	SENTENCE ID	ORIGIN	UMLS CUI
Epicrisis25	biolink:OrganismalEntity	1323	1324	h	Homo sapiens	NCBITaxon:9606_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis25	biolink:AnatomicalEntity	1362	1367	Blood	blood	UBERON:0000178		S6	hp-full.json	CUI-less
Epicrisis25	biolink:PhenotypicFeature	1379	1386	Anaemia	Anemia	HP:0001903_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis25	biolink:MolecularActivity	1415	1418	MPO	peroxidase activity	GO:0004601_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis25	biolink:ChemicalSubstance	1455	1456	U	uracil	CHEBI:17568_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis25	biolink:CellularComponent	1484	1494	antibodies	immunoglobulin complex, circulating	GO:0042571_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis25	biolink:CellularComponent	1484	1494	antibodies	immunoglobulin complex	GO:0019814_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis25	biolink:OntologyClass	1632	1641	increased	increased amount	PATO:0000470_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis25	biolink:ChemicalSubstance	1684	1685	M	methionine	CHEBI:16811_SYNONYM		S7	hp-full.json	CUI-less
Epicrisis25	biolink:PhenotypicFeature	1714	1726	Splenomegaly	Splenomegaly	HP:0001744		S7	hp-full.json	CUI-less
Epicrisis25	biolink:OntologyClass	1809	1815	normal	normal	PATO:0000461		S7	hp-full.json	CUI-less
Epicrisis25	biolink:Cell	1816	1820	cell	cell	CL:0000000		S7	hp-full.json	CUI-less
Epicrisis25	biolink:CellularComponent	1816	1820	cell	cell	GO:0005623		S7	hp-full.json	CUI-less
Epicrisis25	biolink:OntologyClass	1828	1837	increased	increased amount	PATO:0000470_SYNONYM		S7	hp-full.json	CUI-less
Epicrisis25	biolink:Protein	1856	1859	Ren	renin	PR:000013883_SYNONYM		S7	hp-full.json	CUI-less
Epicrisis25	biolink:Protein	1856	1859	Ren	renin (human)	PR:P00797_SYNONYM		S7	hp-full.json	CUI-less
Epicrisis25	biolink:PhenotypicFeature	1878	1882	mild	Mild	HP:0012825		S7	hp-full.json	CUI-less
Epicrisis25	biolink:PhenotypicFeature	1950	1957	diffuse	Diffuse	HP:0020034		S7	hp-full.json	CUI-less
Epicrisis25	biolink:PhenotypicFeature	1971	1975	mild	Mild	HP:0012825		S7	hp-full.json	CUI-less
Epicrisis25	biolink:PhenotypicFeature	1976	1985	chronical	Chronic	HP:0011010		S7	hp-full.json	CUI-less
Epicrisis25	biolink:OntologyClass	1976	1985	chronical	chronic	PATO:0001863		S7	hp-full.json	CUI-less
Epicrisis25	biolink:OntologyClass	1976	1985	chronical	increased duration	PATO:0000498_SYNONYM		S7	hp-full.json	CUI-less
Epicrisis25	biolink:PhenotypicFeature	2010	2014	mild	Mild	HP:0012825		S7	hp-full.json	CUI-less
Epicrisis25	biolink:OntologyClass	2015	2023	fibrosis	fibrosis	MPATH:181		S7	hp-full.json	CUI-less
Epicrisis25	biolink:PhenotypicFeature	2025	2029	mild	Mild	HP:0012825		S7	hp-full.json	CUI-less
Epicrisis25	biolink:OntologyClass	2114	2119	start	starts	RO:0002223		S7	hp-full.json	CUI-less
Epicrisis25	biolink:ChemicalSubstance	2280	2286	oxygen	oxygen atom	CHEBI:25805_SYNONYM		S8	hp-full.json	CUI-less
Epicrisis25	biolink:ChemicalSubstance	2280	2286	oxygen	dioxygen	CHEBI:15379_SYNONYM		S8	hp-full.json	CUI-less
Epicrisis25	biolink:OntologyClass	2296	2301	times	duration	PATO:0001309_SYNONYM		S8	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	24	25	L	leucine	CHEBI:25017_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	26	27	E	L-glutamic acid	CHEBI:16015_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	26	27	E	glutamic acid	CHEBI:18237_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	32	33	E	L-glutamic acid	CHEBI:16015_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	32	33	E	glutamic acid	CHEBI:18237_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	36	37	S	sulfur atom	CHEBI:26833_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	36	37	S	L-serine	CHEBI:17115_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	40	41	O	oxo group	CHEBI:46629_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	40	41	O	oxygen atom	CHEBI:25805_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	44	45	H	hydrogen atom	CHEBI:49637_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	46	47	E	L-glutamic acid	CHEBI:16015_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	46	47	E	glutamic acid	CHEBI:18237_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	48	49	E	L-glutamic acid	CHEBI:16015_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	48	49	E	glutamic acid	CHEBI:18237_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	50	51	D	aspartic acid	CHEBI:22660_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	50	51	D	L-aspartic acid	CHEBI:17053_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	52	53	I	iodine atom	CHEBI:24859_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	56	57	O	oxo group	CHEBI:46629_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	56	57	O	oxygen atom	CHEBI:25805_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:Cell	70	82	eosinophilic	acidophilic cytoplasm	OBO:CP_0000027_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:Cell	70	82	eosinophilic	eosinophil	CL:0000771		S1	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	83	93	vasculitis	vasculitis	MPATH:201		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	83	93	vasculitis	Vasculitis	HP:0002633		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	99	109	granulomas	Granuloma	HP:0032252		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	161	183	Pulmonary eosinophilia	Pulmonary eosinophilic infiltration	HP:0032071_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	171	183	eosinophilia	Eosinophilia	HP:0001880		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	197	202	group	group	CHEBI:24433_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	197	202	group	group	CHEBI:24433		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	206	219	heterogeneous	Heterogeneous	HP:0001425_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	206	219	heterogeneous	Heterogeneous	HP:0001425		S1	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	246	250	lung	pair of lungs	UBERON:0000170_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	246	250	lung	lung	UBERON:0002048		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	246	258	lung disease	Abnormal lung morphology	HP:0002088_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	263	275	eosinophilia	Eosinophilia	HP:0001880		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	283	293	peripheral	Peripheral	HP:0030646		S1	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	294	299	blood	blood	UBERON:0000178		S1	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	317	339	pulmonary interstitium	lung connective tissue	UBERON:0000114_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	327	339	interstitium	interstitial tissue	UBERON:0005169_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:Cell	376	388	eosinophilic	acidophilic cytoplasm	OBO:CP_0000027_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:Cell	376	388	eosinophilic	eosinophil	CL:0000771		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	389	398	pneumonia	Pneumonia	HP:0002090		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	400	405	acute	Acute	HP:0011009		S1	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	400	405	acute	acute	PATO:0000389		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	410	417	chronic	Chronic	HP:0011010		S1	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	410	417	chronic	chronic	PATO:0001863		S1	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	410	417	chronic	increased duration	PATO:0000498_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:Cell	468	480	eosinophilic	acidophilic cytoplasm	OBO:CP_0000027_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:Cell	468	480	eosinophilic	eosinophil	CL:0000771		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	481	495	granulomatosis	Granulomatosis	HP:0002955		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	522	526	drug	drug	CHEBI:23888_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	522	526	drug	drug	CHEBI:23888		S1	hp-full.json	CUI-less
CaseReport1	biolink:BiologicalProcess	530	538	parasite	symbiotic process	GO:0044403_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	617	639	pulmonary eosinophilia	Pulmonary eosinophilic infiltration	HP:0032071_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	627	639	eosinophilia	Eosinophilia	HP:0001880		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	668	673	based	nucleobase	CHEBI:18282_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	668	673	based	base	CHEBI:22695		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	668	673	based	base	CHEBI:22695_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	677	682	adult	adult organism	UBERON:0007023_SYNONYM		S1	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	728	738	applicable	application	CHEBI:33232		S1	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	765	787	pulmonary eosinophilia	Pulmonary eosinophilic infiltration	HP:0032071_SYNONYM		S2	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	775	787	eosinophilia	Eosinophilia	HP:0001880		S2	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	795	804	occurs in	occurs in	BFO:0000066		S2	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	872	881	incidence	occurrence	PATO:0000057_SYNONYM		S2	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	956	978	pulmonary eosinophilia	Pulmonary eosinophilic infiltration	HP:0032071_SYNONYM		S3	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	966	978	eosinophilia	Eosinophilia	HP:0001880		S3	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	1026	1032	period	Periodic	HP:0025304		S3	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	1026	1032	period	duration	PATO:0001309_SYNONYM		S3	hp-full.json	CUI-less
CaseReport1	biolink:OrganismalEntity	1042	1045	all	root	NCBITaxon:1_SYNONYM		S3	hp-full.json	CUI-less
CaseReport1	biolink:CellularComponent	1159	1167	antibody	immunoglobulin complex, circulating	GO:0042571_SYNONYM		S4	hp-full.json	CUI-less
CaseReport1	biolink:CellularComponent	1159	1167	antibody	immunoglobulin complex	GO:0019814_SYNONYM		S4	hp-full.json	CUI-less
CaseReport1	biolink:OrganismalEntity	1181	1184	all	root	NCBITaxon:1_SYNONYM		S4	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	1303	1307	lung	pair of lungs	UBERON:0000170_SYNONYM		S5	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	1303	1307	lung	lung	UBERON:0002048		S5	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	1315	1324	pathology	pathological	PATO:0001869		S5	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	1412	1427	clinical course	Clinical course	HP:0031797		S5	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	1455	1456	A	alanine	CHEBI:16449_SYNONYM		S6	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	1455	1456	A	acceptor	CHEBI:15339_SYNONYM		S6	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	1455	1456	A	adenine	CHEBI:16708_SYNONYM		S6	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	1457	1459	14	tetradecanoic acid	CHEBI:28875_SYNONYM		S6	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	1469	1475	female	female organism	UBERON:0003100_SYNONYM		S6	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	1494	1500	asthma	Asthma	HP:0002099		S6	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	1512	1514	hy	hypothalamus	UBERON:0001898_SYNONYM		S6	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	1634	1636	hy	hypothalamus	UBERON:0001898_SYNONYM		S6	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	1683	1690	dyspnea	Dyspnea	HP:0002094		S6	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	1714	1724	peripheral	Peripheral	HP:0030646		S7	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	1725	1737	eosinophilia	Eosinophilia	HP:0001880		S7	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	1776	1784	positive	Position	HP:0012830		S7	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	1776	1784	positive	position	PATO:0000140		S7	hp-full.json	CUI-less
CaseReport1	biolink:MolecularActivity	1802	1805	MPO	peroxidase activity	GO:0004601_SYNONYM		S7	hp-full.json	CUI-less
CaseReport1	biolink:CellularComponent	1807	1815	antibody	immunoglobulin complex, circulating	GO:0042571_SYNONYM		S7	hp-full.json	CUI-less
CaseReport1	biolink:CellularComponent	1807	1815	antibody	immunoglobulin complex	GO:0019814_SYNONYM		S7	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	1816	1823	testing	testis	UBERON:0000473_SYNONYM		S7	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	1895	1903	positive	Position	HP:0012830		S8	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	1895	1903	positive	position	PATO:0000140		S8	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	1904	1912	pressure	pressure	PATO:0001025		S8	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	1992	1998	forced	force	PATO:0001035		S9	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2076	2087	eosinophils	acidophilic cytoplasm	OBO:CP_0000027_SYNONYM		S10	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2076	2087	eosinophils	eosinophil	CL:0000771		S10	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2100	2103	red	red	PATO:0000322		S10	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2100	2115	red blood cells	enucleate erythrocyte	CL:0000595_SYNONYM		S10	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2100	2115	red blood cells	nucleate erythrocyte	CL:0000562_SYNONYM		S10	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2100	2115	red blood cells	erythrocyte	CL:0000232_SYNONYM		S10	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2104	2109	blood	blood	UBERON:0000178		S10	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2104	2115	blood cells	blood cell	CL:0000081		S10	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2110	2115	cells	cell	CL:0000000		S10	hp-full.json	CUI-less
CaseReport1	biolink:CellularComponent	2110	2115	cells	cell	GO:0005623		S10	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2117	2122	Chest	chest	UBERON:0001443		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2147	2163	pulmonary artery	pulmonary artery	UBERON:0002012		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2157	2163	artery	artery	UBERON:0001637_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2157	2163	artery	artery	UBERON:0001637		S11	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2164	2175	enlargement	increased size	PATO:0000586_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	2180	2187	diffuse	Diffuse	HP:0020034		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2198	2205	nodules	germinal center	UBERON:0010754_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2243	2247	lung	pair of lungs	UBERON:0000170_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2243	2247	lung	lung	UBERON:0002048		S11	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2266	2271	focal	localized	PATO:0000627_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	2266	2271	focal	Focal	HP:0030650		S11	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	2298	2307	arteritis	Arteritis	HP:0012089		S11	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2298	2307	arteritis	vasculitis	MPATH:201_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2313	2324	eosinophils	acidophilic cytoplasm	OBO:CP_0000027_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:Cell	2313	2324	eosinophils	eosinophil	CL:0000771		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2339	2355	pulmonary artery	pulmonary artery	UBERON:0002012		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2349	2355	artery	artery	UBERON:0001637_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2349	2355	artery	artery	UBERON:0001637		S11	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2356	2367	hypertrophy	hypertrophic	PATO:0000584_SYNONYM		S11	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2457	2462	nasal	nasal bone	UBERON:0001681_SYNONYM		S12	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	2471	2477	oxygen	oxygen atom	CHEBI:25805_SYNONYM		S12	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	2471	2477	oxygen	dioxygen	CHEBI:15379_SYNONYM		S12	hp-full.json	CUI-less
CaseReport1	biolink:OrganismalEntity	2550	2551	m	Mus musculus	NCBITaxon:10090_SYNONYM		S13	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2739	2746	tapered	tapered	PATO:0001500		S14	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2739	2746	tapered	tapered	PATO:0001500_SYNONYM		S14	hp-full.json	CUI-less
CaseReport1	biolink:OrganismalEntity	2793	2794	m	Mus musculus	NCBITaxon:10090_SYNONYM		S14	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2845	2849	lung	pair of lungs	UBERON:0000170_SYNONYM		S15	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2845	2849	lung	lung	UBERON:0002048		S15	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2850	2858	function	functionality	PATO:0001509		S15	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2850	2858	function	function	BFO:0000034		S15	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2850	2858	function	functional	PATO:0001510		S15	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	2884	2896	hypertension	Hypertension	HP:0000822		S15	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	2945	2946	A	alanine	CHEBI:16449_SYNONYM		S16	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	2945	2946	A	acceptor	CHEBI:15339_SYNONYM		S16	hp-full.json	CUI-less
CaseReport1	biolink:ChemicalSubstance	2945	2946	A	adenine	CHEBI:16708_SYNONYM		S16	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	2958	2964	female	female organism	UBERON:0003100_SYNONYM		S16	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	2983	2995	inadequately	insufficient	PATO:0001628_SYNONYM		S16	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3007	3013	asthma	Asthma	HP:0002099		S16	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3049	3056	chronic	Chronic	HP:0011010		S16	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	3049	3056	chronic	chronic	PATO:0001863		S16	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	3049	3056	chronic	increased duration	PATO:0000498_SYNONYM		S16	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3057	3066	hypoxemia	Hypoxemia	HP:0012418		S16	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3071	3076	cough	Cough	HP:0012735_SYNONYM		S16	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3071	3076	cough	Cough	HP:0012735		S16	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3100	3110	peripheral	Peripheral	HP:0030646		S17	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3111	3123	eosinophilia	Eosinophilia	HP:0001880		S17	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	3125	3131	normal	normal	PATO:0000461		S17	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	3172	3179	testing	testis	UBERON:0000473_SYNONYM		S17	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	3246	3257	obstruction	obstructed	PATO:0000648		S19	hp-full.json	CUI-less
CaseReport1	biolink:Cell	3295	3306	eosinophils	acidophilic cytoplasm	OBO:CP_0000027_SYNONYM		S20	hp-full.json	CUI-less
CaseReport1	biolink:Cell	3295	3306	eosinophils	eosinophil	CL:0000771		S20	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	3308	3313	Chest	chest	UBERON:0001443		S21	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3330	3340	multifocal	Multifocal	HP:0030651		S21	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	3341	3346	mucus	mucus	UBERON:0000912		S21	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3357	3371	bronchiectasis	Bronchiectasis	HP:0002110		S21	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	3385	3388	bud	primordium	UBERON:0001048_SYNONYM		S21	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	3389	3398	opacities	opacity	PATO:0000957		S21	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	3406	3410	lung	pair of lungs	UBERON:0000170_SYNONYM		S21	hp-full.json	CUI-less
CaseReport1	biolink:AnatomicalEntity	3406	3410	lung	lung	UBERON:0002048		S21	hp-full.json	CUI-less
CaseReport1	biolink:Cell	3427	3439	eosinophilic	acidophilic cytoplasm	OBO:CP_0000027_SYNONYM		S21	hp-full.json	CUI-less
CaseReport1	biolink:Cell	3427	3439	eosinophilic	eosinophil	CL:0000771		S21	hp-full.json	CUI-less
CaseReport1	biolink:OntologyClass	3440	3450	vasculitis	vasculitis	MPATH:201		S21	hp-full.json	CUI-less
CaseReport1	biolink:PhenotypicFeature	3440	3450	vasculitis	Vasculitis	HP:0002633		S21	hp-full.json	CUI-less
